$GPGGA,130651.00,5151.0285276,N,00430.5373298,E,1,06,6.3,-13.7504,M,47.16,M,,*78
$GPGGA,130652.00,5151.0284997,N,00430.5373422,E,1,06,6.3,-13.7631,M,47.16,M,,*7C
$GPGGA,130653.00,5151.0284733,N,00430.5373601,E,1,06,6.3,-13.7734,M,47.16,M,,*7A
$GPGGA,130654.00,5151.0284490,N,00430.5373797,E,1,06,6.3,-13.7867,M,47.16,M,,*70
$GPGGA,130655.00,5151.0284298,N,00430.5374006,E,1,06,6.3,-13.7952,M,47.16,M,,*70
$GPGGA,130656.00,5151.0284116,N,00430.5374195,E,1,06,6.3,-13.8046,M,47.16,M,,*7E
$GPGGA,130657.00,5151.0283971,N,00430.5374341,E,1,06,6.3,-13.8051,M,47.16,M,,*7C
$GPGGA,130658.00,5151.0283849,N,00430.5374428,E,1,06,6.3,-13.8054,M,47.16,M,,*74
$GPGGA,130659.00,5151.0283746,N,00430.5374476,E,1,06,6.3,-13.8059,M,47.16,M,,*73
$GPGGA,130700.00,5151.0283641,N,00430.5374479,E,1,06,6.3,-13.8096,M,47.16,M,,*74
$GPGGA,130701.00,5151.0283577,N,00430.5374476,E,1,06,6.3,-13.8078,M,47.16,M,,*7C
$GPGGA,130702.00,5151.0283534,N,00430.5374468,E,1,06,6.3,-13.8108,M,47.16,M,,*71
$GPGGA,130703.00,5151.0283472,N,00430.5374460,E,1,06,6.3,-13.8112,M,47.16,M,,*70
$GPGGA,130704.00,5151.0283416,N,00430.5374415,E,1,06,6.3,-13.8163,M,47.16,M,,*71
$GPGGA,130705.00,5151.0283413,N,00430.5374358,E,1,06,6.3,-13.8032,M,47.16,M,,*7E
$GPGGA,130706.00,5151.0283378,N,00430.5374295,E,1,06,6.3,-13.7949,M,47.16,M,,*7D
$GPGGA,130707.00,5151.0283299,N,00430.5374252,E,1,06,6.3,-13.7869,M,47.16,M,,*7A
$GPGGA,130708.00,5151.0283191,N,00430.5374225,E,1,06,6.3,-13.7753,M,47.16,M,,*78
$GPGGA,130709.00,5151.0283049,N,00430.5374214,E,1,06,6.3,-13.7588,M,47.16,M,,*7B
$GPGGA,130710.00,5151.0282899,N,00430.5374198,E,1,06,6.2,-13.7405,M,47.16,M,,*75
$GPGGA,130711.00,5151.0282740,N,00430.5374193,E,1,06,6.2,-13.7243,M,47.16,M,,*70
$GPGGA,130712.00,5151.0282541,N,00430.5374205,E,1,06,6.2,-13.6994,M,47.16,M,,*7C
$GPGGA,130713.00,5151.0282355,N,00430.5374205,E,1,06,6.2,-13.6756,M,47.16,M,,*7E
$GPGGA,130714.00,5151.0282165,N,00430.5374171,E,1,06,6.2,-13.6515,M,47.16,M,,*7D
$GPGGA,130715.00,5151.0282048,N,00430.5374083,E,1,06,6.2,-13.6284,M,47.16,M,,*71
$GPGGA,130716.00,5151.0282004,N,00430.5373954,E,1,06,6.2,-13.6107,M,47.16,M,,*76
$GPGGA,130717.00,5151.0282005,N,00430.5373802,E,1,06,6.2,-13.5958,M,47.16,M,,*75
$GPGGA,130718.00,5151.0282004,N,00430.5373629,E,1,06,6.2,-13.5861,M,47.16,M,,*77
$GPGGA,130719.00,5151.0282060,N,00430.5373443,E,1,06,6.2,-13.5713,M,47.16,M,,*70
$GPGGA,130720.00,5151.0282136,N,00430.5373279,E,1,06,6.2,-13.5634,M,47.16,M,,*73
$GPGGA,130721.00,5151.0282183,N,00430.5373171,E,1,06,6.2,-13.5602,M,47.16,M,,*72
$GPGGA,130722.00,5151.0282188,N,00430.5373152,E,1,06,6.2,-13.5554,M,47.16,M,,*7B
$GPGGA,130723.00,5151.0282161,N,00430.5373206,E,1,06,6.2,-13.5568,M,47.16,M,,*70
$GPGGA,130724.00,5151.0282053,N,00430.5373319,E,1,06,6.2,-13.5581,M,47.16,M,,*7F
$GPGGA,130725.00,5151.0281902,N,00430.5373479,E,1,06,6.2,-13.5516,M,47.16,M,,*7F
$GPGGA,130726.00,5151.0281707,N,00430.5373668,E,1,06,6.2,-13.5422,M,47.16,M,,*73
$GPGGA,130727.00,5151.0281387,N,00430.5373886,E,1,06,6.2,-13.5401,M,47.16,M,,*71
$GPGGA,130728.00,5151.0280986,N,00430.5374099,E,1,06,6.2,-13.5344,M,47.16,M,,*73
$GPGGA,130729.00,5151.0280566,N,00430.5374285,E,1,06,6.2,-13.5358,M,47.16,M,,*72
$GPGGA,130730.00,5151.0280159,N,00430.5374444,E,1,06,6.2,-13.5389,M,47.16,M,,*75
$GPGGA,130731.00,5151.0279778,N,00430.5374550,E,1,06,6.2,-13.5416,M,47.16,M,,*72
$GPGGA,130732.00,5151.0279435,N,00430.5374593,E,1,06,6.2,-13.5539,M,47.16,M,,*78
$GPGGA,130733.00,5151.0279118,N,00430.5374568,E,1,06,6.2,-13.5678,M,47.16,M,,*71
$GPGGA,130734.00,5151.0278853,N,00430.5374496,E,1,06,6.2,-13.5799,M,47.16,M,,*7F
$GPGGA,130735.00,5151.0278662,N,00430.5374402,E,1,06,6.2,-13.5884,M,47.16,M,,*7C
$GPGGA,130736.00,5151.0278538,N,00430.5374300,E,1,06,6.1,-13.5969,M,47.16,M,,*77
$GPGGA,130737.00,5151.0278454,N,00430.5374202,E,1,06,6.1,-13.6041,M,47.16,M,,*7E
$GPGGA,130738.00,5151.0278411,N,00430.5374140,E,1,06,6.1,-13.6181,M,47.16,M,,*78
$GPGGA,130739.00,5151.0278417,N,00430.5374099,E,1,06,6.1,-13.6302,M,47.16,M,,*73
